cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,10/26/20,KS-1,Kali Barnett,Tracey Mann,3,Fundamentals (non-polling factors),-37.91378,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-1,Kali Barnett,Tracey Mann,2,CANTOR (analysis of comparable disticts),-25.22946,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-1,Kali Barnett,Tracey Mann,1,Polls adjusted for house effects & other factors,-30.94617,.9603232,.9603232,.9603232,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-9,Andy Ruff,Trey Hollingsworth,4,Expert ratings adjusted for national environment,-24.4889,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-9,Andy Ruff,Trey Hollingsworth,3,Fundamentals (non-polling factors),-19.54683,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-9,Andy Ruff,Trey Hollingsworth,2,CANTOR (analysis of comparable disticts),-26.15873,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-9,Andy Ruff,Trey Hollingsworth,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-8,E. Thomasina Marsili,Larry Bucshon,4,Expert ratings adjusted for national environment,-33.6917,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-8,E. Thomasina Marsili,Larry Bucshon,3,Fundamentals (non-polling factors),-31.84878,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-8,E. Thomasina Marsili,Larry Bucshon,2,CANTOR (analysis of comparable disticts),-32.27107,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-8,E. Thomasina Marsili,Larry Bucshon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-7,André Carson,Susan Marie Smith,4,Expert ratings adjusted for national environment,32.59057,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-7,André Carson,Susan Marie Smith,3,Fundamentals (non-polling factors),32.79169,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-7,André Carson,Susan Marie Smith,2,CANTOR (analysis of comparable disticts),45.98987,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-7,André Carson,Susan Marie Smith,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-6,Jeannine Lee Lake,Greg Pence,4,Expert ratings adjusted for national environment,-41.14727,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-6,Jeannine Lee Lake,Greg Pence,3,Fundamentals (non-polling factors),-39.56771,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-6,Jeannine Lee Lake,Greg Pence,2,CANTOR (analysis of comparable disticts),-38.48959,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-6,Jeannine Lee Lake,Greg Pence,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-5,Christina Hale,Victoria Spartz,4,Expert ratings adjusted for national environment,-1.680819,0,0,1.515777,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-5,Christina Hale,Victoria Spartz,3,Fundamentals (non-polling factors),-3.224088,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-5,Christina Hale,Victoria Spartz,2,CANTOR (analysis of comparable disticts),-2.944627,.3999379,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-5,Christina Hale,Victoria Spartz,1,Polls adjusted for house effects & other factors,1.752258,1.600062,1.600062,1.600062,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-4,Joe Mackey,James Baird,4,Expert ratings adjusted for national environment,-35.86314,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-4,Joe Mackey,James Baird,3,Fundamentals (non-polling factors),-34.05387,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-4,Joe Mackey,James Baird,2,CANTOR (analysis of comparable disticts),-34.65991,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-4,Joe Mackey,James Baird,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-3,Chip Coldiron,Jim Banks,4,Expert ratings adjusted for national environment,-37.09032,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-3,Chip Coldiron,Jim Banks,3,Fundamentals (non-polling factors),-35.21043,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-3,Chip Coldiron,Jim Banks,2,CANTOR (analysis of comparable disticts),-36.64504,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-3,Chip Coldiron,Jim Banks,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-2,Pat Hackett,Jackie Walorski,4,Expert ratings adjusted for national environment,-24.15051,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-2,Pat Hackett,Jackie Walorski,3,Fundamentals (non-polling factors),-15.06157,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-2,Pat Hackett,Jackie Walorski,2,CANTOR (analysis of comparable disticts),-23.18937,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-2,Pat Hackett,Jackie Walorski,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-1,Frank J. Mrvan,Mark Leyva,4,Expert ratings adjusted for national environment,25.96324,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-1,Frank J. Mrvan,Mark Leyva,3,Fundamentals (non-polling factors),26.77469,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-1,Frank J. Mrvan,Mark Leyva,2,CANTOR (analysis of comparable disticts),30.98482,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IN-1,Frank J. Mrvan,Mark Leyva,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-9,Jan Schakowsky,Sargis Sangari,4,Expert ratings adjusted for national environment,44.77113,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-9,Jan Schakowsky,Sargis Sangari,3,Fundamentals (non-polling factors),44.88235,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-9,Jan Schakowsky,Sargis Sangari,2,CANTOR (analysis of comparable disticts),59.47273,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-9,Jan Schakowsky,Sargis Sangari,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,4,Expert ratings adjusted for national environment,64.46704,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,3,Fundamentals (non-polling factors),64.46704,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-7,Danny K. Davis,Craig Cameron,4,Expert ratings adjusted for national environment,70.83759,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-7,Danny K. Davis,Craig Cameron,3,Fundamentals (non-polling factors),70.56467,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-7,Danny K. Davis,Craig Cameron,2,CANTOR (analysis of comparable disticts),88.75029,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-7,Danny K. Davis,Craig Cameron,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-6,Sean Casten,Jeanne Ives,4,Expert ratings adjusted for national environment,21.22948,0,0,.9308605,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-6,Sean Casten,Jeanne Ives,3,Fundamentals (non-polling factors),6.459641,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-6,Sean Casten,Jeanne Ives,2,CANTOR (analysis of comparable disticts),9.820922,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-6,Sean Casten,Jeanne Ives,1,Polls adjusted for house effects & other factors,-5.586117,.427319,.427319,.427319,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-5,Mike Quigley,Tommy Hanson,4,Expert ratings adjusted for national environment,47.77953,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-5,Mike Quigley,Tommy Hanson,3,Fundamentals (non-polling factors),48.06757,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-5,Mike Quigley,Tommy Hanson,2,CANTOR (analysis of comparable disticts),61.02313,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-5,Mike Quigley,Tommy Hanson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-4,Chuy García,Jesus Solorio,4,Expert ratings adjusted for national environment,67.59637,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-4,Chuy García,Jesus Solorio,3,Fundamentals (non-polling factors),67.88373,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-4,Chuy García,Jesus Solorio,2,CANTOR (analysis of comparable disticts),80.8541,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-4,Chuy García,Jesus Solorio,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-3,Marie Newman,Mike Fricilone,4,Expert ratings adjusted for national environment,20.61074,0,0,1.065116,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-3,Marie Newman,Mike Fricilone,3,Fundamentals (non-polling factors),23.23012,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-3,Marie Newman,Mike Fricilone,2,CANTOR (analysis of comparable disticts),14.61001,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-3,Marie Newman,Mike Fricilone,1,Polls adjusted for house effects & other factors,6.509781,.6964971,.6964971,.6964971,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-2,Robin Kelly,Theresa J. Raborn,4,Expert ratings adjusted for national environment,60.30708,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-2,Robin Kelly,Theresa J. Raborn,3,Fundamentals (non-polling factors),60.31822,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-2,Robin Kelly,Theresa J. Raborn,2,CANTOR (analysis of comparable disticts),75.85952,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-2,Robin Kelly,Theresa J. Raborn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-18,George Petrilli,Darin LaHood,4,Expert ratings adjusted for national environment,-39.4147,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-18,George Petrilli,Darin LaHood,3,Fundamentals (non-polling factors),-38.30354,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-18,George Petrilli,Darin LaHood,2,CANTOR (analysis of comparable disticts),-32.78181,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-18,George Petrilli,Darin LaHood,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-17,Cheri Bustos,Esther Joy King,4,Expert ratings adjusted for national environment,12.57205,0,0,1.583253,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-17,Cheri Bustos,Esther Joy King,3,Fundamentals (non-polling factors),14.73924,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-17,Cheri Bustos,Esther Joy King,2,CANTOR (analysis of comparable disticts),11.58668,.2646488,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-17,Cheri Bustos,Esther Joy King,1,Polls adjusted for house effects & other factors,9.645454,1.735351,1.735351,1.735351,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-16,Dani Brzozowski,Adam Kinzinger,4,Expert ratings adjusted for national environment,-24.35121,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-16,Dani Brzozowski,Adam Kinzinger,3,Fundamentals (non-polling factors),-19.9437,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-16,Dani Brzozowski,Adam Kinzinger,2,CANTOR (analysis of comparable disticts),-19.29195,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-16,Dani Brzozowski,Adam Kinzinger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-15,Erika C. Weaver,Mary Miller,4,Expert ratings adjusted for national environment,-41.94592,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-15,Erika C. Weaver,Mary Miller,3,Fundamentals (non-polling factors),-40.21622,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-15,Erika C. Weaver,Mary Miller,2,CANTOR (analysis of comparable disticts),-40.56253,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-15,Erika C. Weaver,Mary Miller,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-14,Lauren Underwood,Jim Oberweis,4,Expert ratings adjusted for national environment,14.47344,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-14,Lauren Underwood,Jim Oberweis,3,Fundamentals (non-polling factors),6.972086,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-14,Lauren Underwood,Jim Oberweis,2,CANTOR (analysis of comparable disticts),7.558323,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-14,Lauren Underwood,Jim Oberweis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-13,Betsy Dirksen Londrigan,Rodney Davis,4,Expert ratings adjusted for national environment,-3.91977,0,0,1.44259,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-13,Betsy Dirksen Londrigan,Rodney Davis,3,Fundamentals (non-polling factors),-2.75408,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-13,Betsy Dirksen Londrigan,Rodney Davis,2,CANTOR (analysis of comparable disticts),-3.957749,.5466751,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-13,Betsy Dirksen Londrigan,Rodney Davis,1,Polls adjusted for house effects & other factors,-.9360123,1.453325,1.453325,1.453325,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-12,Raymond C. Lenzi,Mike Bost,4,Expert ratings adjusted for national environment,-23.95995,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-12,Raymond C. Lenzi,Mike Bost,3,Fundamentals (non-polling factors),-18.10237,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-12,Raymond C. Lenzi,Mike Bost,2,CANTOR (analysis of comparable disticts),-13.82121,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-12,Raymond C. Lenzi,Mike Bost,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-1,Bobby L. Rush,Philanise White,4,Expert ratings adjusted for national environment,52.16224,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-1,Bobby L. Rush,Philanise White,3,Fundamentals (non-polling factors),51.64251,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-1,Bobby L. Rush,Philanise White,2,CANTOR (analysis of comparable disticts),72.12293,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-1,Bobby L. Rush,Philanise White,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-11,Bill Foster,Rick Laib,4,Expert ratings adjusted for national environment,30.73724,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-11,Bill Foster,Rick Laib,3,Fundamentals (non-polling factors),31.50719,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-11,Bill Foster,Rick Laib,2,CANTOR (analysis of comparable disticts),39.01731,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-11,Bill Foster,Rick Laib,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-10,Bradley Schneider,Valerie Ramirez Mukherjee,4,Expert ratings adjusted for national environment,34.58588,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-10,Bradley Schneider,Valerie Ramirez Mukherjee,3,Fundamentals (non-polling factors),35.34641,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-10,Bradley Schneider,Valerie Ramirez Mukherjee,2,CANTOR (analysis of comparable disticts),43.58308,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IL-10,Bradley Schneider,Valerie Ramirez Mukherjee,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ID-2,C. Aaron Swisher,Mike Simpson,4,Expert ratings adjusted for national environment,-30.33476,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ID-2,C. Aaron Swisher,Mike Simpson,3,Fundamentals (non-polling factors),-28.15097,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ID-2,C. Aaron Swisher,Mike Simpson,2,CANTOR (analysis of comparable disticts),-29.96665,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ID-2,C. Aaron Swisher,Mike Simpson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ID-1,Rudy Soto,Russ Fulcher,4,Expert ratings adjusted for national environment,-32.00828,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ID-1,Rudy Soto,Russ Fulcher,3,Fundamentals (non-polling factors),-28.87526,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ID-1,Rudy Soto,Russ Fulcher,2,CANTOR (analysis of comparable disticts),-40.63474,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ID-1,Rudy Soto,Russ Fulcher,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-4,J.D. Scholten,Randy Feenstra,4,Expert ratings adjusted for national environment,-25.79281,0,0,2.085199,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-4,J.D. Scholten,Randy Feenstra,3,Fundamentals (non-polling factors),-14.66853,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-4,J.D. Scholten,Randy Feenstra,2,CANTOR (analysis of comparable disticts),-11.34395,0,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-4,J.D. Scholten,Randy Feenstra,1,Polls adjusted for house effects & other factors,-9.812351,2.741741,2.741741,2.741741,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-3,Cynthia Axne,David Young,4,Expert ratings adjusted for national environment,5.036036,0,0,1.452232,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-3,Cynthia Axne,David Young,3,Fundamentals (non-polling factors),3.850861,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-3,Cynthia Axne,David Young,2,CANTOR (analysis of comparable disticts),6.232748,.5273438,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-3,Cynthia Axne,David Young,1,Polls adjusted for house effects & other factors,12.0645,1.472656,1.472656,1.472656,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-2,Rita R. Hart,Mariannette Miller-Meeks,4,Expert ratings adjusted for national environment,2.017328,0,0,1.391483,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-2,Rita R. Hart,Mariannette Miller-Meeks,3,Fundamentals (non-polling factors),11.81459,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,IA-2,Rita R. Hart,Mariannette Miller-Meeks,2,CANTOR (analysis of comparable disticts),4.767825,.6491446,.1545999,.1545999,40000,13:29:47 26 Oct 2020
