cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Ohio,10/26/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,5382,lv,.0519557,0,51,47.70987,48.00675,T,71122,133181
2020,Ohio,10/26/2020,Donald Trump,10/8/2020,10/11/2020,Civiqs,586,lv,.5915667,.2260151,50,49.89539,50.25476,"",71101,133104
2020,Ohio,10/26/2020,Donald Trump,9/15/2020,10/13/2020,SurveyMonkey,5190,lv,.1037923,0,51,47.70987,47.99804,T,71028,132974
2020,Ohio,10/26/2020,Donald Trump,10/8/2020,10/12/2020,Quinnipiac University,1160,lv,1.686233,.6442455,47,47.11086,47.33525,"",70999,132866
2020,Ohio,10/26/2020,Donald Trump,9/14/2020,10/12/2020,SurveyMonkey,5056,lv,.0562055,0,51,47.70987,47.98782,T,70960,132790
2020,Ohio,10/26/2020,Donald Trump,10/2/2020,10/11/2020,Morning Consult,2283,lv,1.077755,.124452,49,47.8739,48.26201,T,70759,132368
2020,Ohio,10/26/2020,Donald Trump,9/30/2020,10/8/2020,Baldwin Wallace University,1009,lv,.761285,.0853039,47,47.30862,47.82397,"",70720,132289
2020,Ohio,10/26/2020,Donald Trump,10/2/2020,10/6/2020,Siena College/The New York Times Upshot,661,lv,1.398097,.1119003,44,44.84931,45.22178,"",70644,132099
2020,Ohio,10/26/2020,Donald Trump,10/1/2020,10/3/2020,Trafalgar Group,1035,lv,.8692467,.0417434,47.6,47.11315,47.45865,"",70566,131640
2020,Ohio,10/26/2020,Donald Trump,9/30/2020,10/2/2020,YouGov,1114,lv,1.350658,.0432413,47,46.89842,47.27229,"",70549,131596
2020,Ohio,10/26/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,1610,lv,.5858622,0,49.56,46.27316,47.52406,"",70462,131316
2020,Ohio,10/26/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,3694,lv,.6343842,0,51.79,48.49954,49.44721,"",70020,131214
2020,Ohio,10/26/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,3220,lv,.6363871,0,50.76,47.47018,47.55782,"",70019,131112
2020,Ohio,10/26/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,4012,lv,.3389423,0,51.09,47.79978,47.82951,T,70310,131005
2020,Ohio,10/26/2020,Donald Trump,9/24/2020,9/27/2020,Garin-Hart-Yang Research Group,400,lv,.565323,0,49,49.89815,50.14614,"",70134,130665
2020,Ohio,10/26/2020,Donald Trump,8/26/2020,9/1/2020,ALG Research,500,lv,.6473723,0,46,46.33339,46.26142,"",70091,130583
2020,Ohio,10/26/2020,Donald Trump,9/1/2020,9/25/2020,SurveyMonkey,3092,rv,.4753298,0,50,48.05287,47.9588,"",70018,130428
2020,Ohio,10/26/2020,Donald Trump,9/20/2020,9/23/2020,Fox News/Beacon Research/Shaw & Co. Research,830,lv,1.487834,0,45,45.49675,45.65105,"",69961,130283
2020,Ohio,10/26/2020,Donald Trump,9/17/2020,9/21/2020,Quinnipiac University,1085,lv,1.615403,0,47,47.11086,47.12632,"",69954,130270
2020,Ohio,10/26/2020,Donald Trump,9/8/2020,9/22/2020,Baldwin Wallace University,1011,lv,.7617812,0,44.3,44.60683,44.74966,"",69700,129960
2020,Ohio,10/26/2020,Donald Trump,9/11/2020,9/15/2020,Civiqs,556,rv,.5411615,0,48,49.23822,49.26431,"",69536,129545
2020,Ohio,10/26/2020,Donald Trump,8/29/2020,9/7/2020,Morning Consult,1963,lv,1.075522,0,50,48.87329,48.82824,T,68549,128326
2020,Ohio,10/26/2020,Donald Trump,9/1/2020,9/2/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,47.04,46.74925,46.68021,"",68510,128260
2020,Ohio,10/26/2020,Donald Trump,8/21/2020,8/30/2020,Morning Consult,1811,lv,.974022,0,50,48.87329,48.87057,T,68294,127915
2020,Ohio,10/26/2020,Donald Trump,8/7/2020,8/16/2020,Morning Consult,1744,lv,1.150083,0,49,47.8739,48.15254,T,68283,127904
2020,Ohio,10/26/2020,Donald Trump,7/28/2020,8/3/2020,TargetSmart/William & Mary,1249,lv,.755697,0,46,47.06887,47.77311,"",68169,127682
2020,Ohio,10/26/2020,Donald Trump,8/13/2020,8/17/2020,Civiqs,637,rv,.576978,0,47,48.23704,48.4845,"",68147,127644
2020,Ohio,10/26/2020,Donald Trump,7/21/2020,7/23/2020,Zogby Interactive/JZ Analytics,805,lv,.9085862,0,41,41.93375,42.7868,"",67915,127141
2020,Ohio,10/26/2020,Donald Trump,6/24/2020,7/15/2020,Center for Marketing and Opinion Research/University of Akron,1037,rv,.8066321,0,41.7,43.71285,44.82654,"",67861,127048
2020,Ohio,10/26/2020,Donald Trump,5/17/2020,5/26/2020,Morning Consult,1720,lv,1.145484,0,50,48.87329,49.34504,T,67800,126886
2020,Ohio,10/26/2020,Donald Trump,7/17/2020,7/26/2020,Morning Consult,1741,lv,1.149513,0,48,46.87508,47.76402,T,67692,126756
2020,Ohio,10/26/2020,Donald Trump,7/21/2020,7/24/2020,YouGov,1211,lv,1.410428,0,46,45.89861,46.73966,"",67668,126678
2020,Ohio,10/26/2020,Donald Trump,7/15/2020,7/16/2020,Rasmussen Reports/Pulse Opinion Research,750,lv,.8990448,0,46,45.70981,46.71888,"",67599,126474
2020,Ohio,10/26/2020,Donald Trump,6/18/2020,6/22/2020,Quinnipiac University,1139,rv,1.521562,0,45,46.44775,47.68448,"",66889,124885
2020,Ohio,10/26/2020,Donald Trump,5/30/2020,6/2/2020,Fox News/Beacon Research/Shaw & Co. Research,803,rv,1.297026,0,43,44.82557,45.69443,"",66725,124470
2020,Ohio,10/26/2020,Donald Trump,5/8/2020,5/10/2020,Emerson College,725,rv,1.148948,0,51.37,50.93898,51.06341,"",66242,123279
2020,Ohio,10/26/2020,Donald Trump,4/20/2020,4/25/2020,Baldwin Wallace University,797,rv,.5060481,0,44.2,45.84221,45.69329,"",65921,122113
2020,Ohio,10/26/2020,Donald Trump,3/17/2020,3/25/2020,Baldwin Wallace University,1025,rv,.7215,0,47.2,48.851,48.04815,"",64986,120500
2020,Ohio,10/26/2020,Donald Trump,3/10/2020,3/13/2020,Marist College,1710,rv,2.71493,0,45,46.36274,45.54219,"",64840,120054
2020,North Dakota,10/26/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,554,lv,.3423382,.3423382,59,56.12767,56.22464,T,71915,134829
2020,North Dakota,10/26/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,550,lv,.0121545,.0120663,59,56.12767,56.22894,T,71848,134694
2020,North Dakota,10/26/2020,Donald Trump,9/24/2020,10/22/2020,SurveyMonkey,548,lv,.02346,.0226088,60,57.13979,57.2523,T,71787,134563
2020,North Dakota,10/26/2020,Donald Trump,9/23/2020,10/21/2020,SurveyMonkey,535,lv,.0114381,.01094,59,56.12767,56.24276,T,71704,134364
2020,North Dakota,10/26/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,530,lv,0,0,60,57.13979,57.25636,T,71591,134139
2020,North Dakota,10/26/2020,Donald Trump,9/21/2020,10/19/2020,SurveyMonkey,511,lv,.0218109,.0205447,59,56.12767,56.23982,T,71489,133927
2020,North Dakota,10/26/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,490,lv,0,0,59,56.12767,56.23469,T,71404,133744
2020,North Dakota,10/26/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,481,lv,.0106253,.0098542,60,57.13979,57.24493,T,71322,133582
2020,North Dakota,10/26/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,477,lv,.0105368,.0096957,60,57.13979,57.2473,T,71264,133465
2020,North Dakota,10/26/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,457,lv,.0100977,.0092184,59,56.12767,56.23536,T,71203,133338
2020,North Dakota,10/26/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,414,lv,.0091527,.0082893,60,57.13979,57.24422,T,71129,133188
2020,North Dakota,10/26/2020,Donald Trump,9/15/2020,10/13/2020,SurveyMonkey,386,lv,.0164923,.0148167,59,56.12767,56.22786,T,71035,132981
2020,North Dakota,10/26/2020,Donald Trump,9/14/2020,10/12/2020,SurveyMonkey,376,lv,.0080428,.0071674,61,58.15345,58.24761,T,70959,132789
2020,North Dakota,10/26/2020,Donald Trump,9/26/2020,9/29/2020,DFM Research,460,a,.3600368,.3077818,51,53.72051,53.97523,"",70583,131966
2020,North Dakota,10/26/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,88,lv,.1051926,0,71.22,68.60461,69.49677,"",70469,131323
2020,North Dakota,10/26/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,261,lv,.2423524,.0418577,63.02,60.20579,60.85934,"",70418,131221
2020,North Dakota,10/26/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,269,lv,.1704385,.0801481,66,63.24529,63.22942,"",70368,131119
2020,North Dakota,10/26/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,249,lv,.0664531,.0524681,63.33,60.52132,60.50305,T,70317,131012
2020,North Dakota,10/26/2020,Donald Trump,9/12/2020,9/16/2020,DFM Research,500,lv,.6796854,.5119836,56,56.90646,57.00106,"",70041,130461
2020,North Dakota,10/26/2020,Donald Trump,3/3/2020,3/5/2020,DFM Research,400,lv,.5401511,0,55,55.90924,54.39105,"",64762,119801
2020,North Dakota,10/26/2020,Donald Trump,1/28/2020,2/1/2020,DFM Research,392,lv,.5331012,0,57,57.90321,55.76626,"",63466,116664
2020,North Carolina,10/26/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,7620,lv,.5882692,.1060917,46,43.67194,43.96673,T,71916,134830
2020,North Carolina,10/26/2020,Donald Trump,10/20/2020,10/22/2020,Trafalgar Group,1098,lv,.8879173,.7079769,48.8,47.89623,47.91061,"",71891,134752
2020,North Carolina,10/26/2020,Donald Trump,10/20/2020,10/23/2020,YouGov,1022,lv,1.289256,1.289256,47,47.11191,47.03922,"",71889,134747
2020,North Carolina,10/26/2020,Donald Trump,9/25/2020,10/23/2020,SurveyMonkey,7530,lv,.0420999,.0062887,46,43.67194,43.98095,T,71849,134695
2020,North Carolina,10/26/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,7271,lv,0,0,46,43.67194,44.01628,T,71788,134564
2020,North Carolina,10/26/2020,Donald Trump,10/15/2020,10/18/2020,Data for Progress,929,lv,.7841205,.4603299,44,45.36485,45.51394,"",71752,134442
2020,North Carolina,10/26/2020,Donald Trump,10/16/2020,10/19/2020,Meredith College,732,lv,.8143851,.5255672,44,44.79174,44.90555,"",71746,134425
2020,North Carolina,10/26/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,7119,lv,.0289003,.0022738,46,43.67194,44.02168,T,71705,134365
2020,North Carolina,10/26/2020,Donald Trump,10/20/2020,10/21/2020,Rasmussen Reports/Pulse Opinion Research,800,lv,.92943,.7410769,49,47.79639,47.80825,"",71662,134249
2020,North Carolina,10/26/2020,Donald Trump,10/11/2020,10/20/2020,Morning Consult,1904,lv,1.071549,.5659049,47,46.44586,46.64863,T,71643,134215
2020,North Carolina,10/26/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,6850,lv,.030568,.0020043,47,44.66637,45.02059,T,71592,134140
2020,North Carolina,10/26/2020,Donald Trump,10/16/2020,10/19/2020,Change Research,521,lv,.6132106,.3943359,47,46.77852,46.87036,"",71522,133960
2020,North Carolina,10/26/2020,Donald Trump,9/21/2020,10/19/2020,SurveyMonkey,6483,lv,.0627458,.0033095,46,43.67194,44.02671,T,71490,133928
2020,North Carolina,10/26/2020,Donald Trump,10/14/2020,10/20/2020,Ipsos,660,lv,.7905252,.4648657,46.5,46.59207,46.74266,"",71463,133846
2020,North Carolina,10/26/2020,Donald Trump,10/15/2020,10/18/2020,East Carolina University,1155,lv,1.106201,.6516708,47.4,46.65378,46.83241,"",71452,133822
2020,North Carolina,10/26/2020,Donald Trump,10/12/2020,10/17/2020,ABC News/The Washington Post,646,lv,1.407856,.6945853,48,47.45803,47.68249,"",71441,133793
2020,North Carolina,10/26/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,6225,lv,0,0,46,43.67194,44.02537,T,71405,133745
2020,North Carolina,10/26/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,6100,lv,.0431681,.0012028,46,43.67194,44.02332,T,71323,133583
2020,North Carolina,10/26/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,5989,lv,.0557228,.0009544,46,43.67194,44.02357,T,71265,133466
2020,North Carolina,10/26/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,5735,lv,.0563035,.0006762,46,43.67194,44.02462,T,71204,133339
2020,North Carolina,10/26/2020,Donald Trump,10/13/2020,10/14/2020,Emerson College,721,lv,1.275892,.5648378,49.2,47.45892,47.71534,"",71161,133223
2020,North Carolina,10/26/2020,Donald Trump,9/16/2020,10/14/2020,SurveyMonkey,5387,lv,.1076447,.0007457,46,43.67194,44.01988,T,71130,133189
2020,North Carolina,10/26/2020,Donald Trump,10/11/2020,10/14/2020,Civiqs,1211,lv,1.037819,.4068629,46,45.5316,45.79159,"",71070,133032
2020,North Carolina,10/26/2020,Donald Trump,9/15/2020,10/13/2020,SurveyMonkey,5112,lv,.0559208,.0000952,47,44.66637,45.00728,T,71036,132982
2020,North Carolina,10/26/2020,Donald Trump,10/9/2020,10/13/2020,Siena College/The New York Times Upshot,627,lv,1.33146,.3870677,42,43.3985,43.69616,"",70998,132861
2020,North Carolina,10/26/2020,Donald Trump,10/7/2020,10/11/2020,Susquehanna Polling & Research Inc.,500,lv,.6815998,.1103061,46,46.04587,46.38855,"",70990,132847
2020,North Carolina,10/26/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,4912,lv,0,0,46,43.67194,44.00203,T,70958,132788
2020,North Carolina,10/26/2020,Donald Trump,10/7/2020,10/11/2020,RMG Research,800,lv,.8138771,.1317131,45,45.31782,45.67981,"",70797,132449
2020,North Carolina,10/26/2020,Donald Trump,10/8/2020,10/11/2020,SurveyUSA,669,lv,1.326,.3183006,45,45.13066,45.63734,"",70743,132432
2020,North Carolina,10/26/2020,Donald Trump,10/7/2020,10/13/2020,Ipsos,660,lv,.7643552,.1268401,47.5,47.59221,47.92985,"",70786,132431
2020,North Carolina,10/26/2020,Donald Trump,10/8/2020,10/11/2020,Monmouth University,500,lv,1.129217,.2710638,47,46.84273,47.16461,"",70780,132414
2020,North Carolina,10/26/2020,Donald Trump,10/2/2020,10/11/2020,Morning Consult,1993,lv,1.045671,.1066865,46,45.44693,45.84929,T,70758,132367
2020,North Carolina,10/26/2020,Donald Trump,10/4/2020,10/6/2020,Redfield & Wilton Strategies,938,lv,.7745004,.0621663,44,45.64032,46.01535,"",70707,132261
2020,North Carolina,10/26/2020,Donald Trump,9/30/2020,10/5/2020,Data for Progress,1285,lv,.8965173,.0547679,44,45.36485,45.75898,"",70657,132125
2020,North Carolina,10/26/2020,Donald Trump,9/29/2020,10/6/2020,Ipsos,601,lv,.8132413,.0205114,47,47.09215,47.48791,"",70616,132032
2020,North Carolina,10/26/2020,Donald Trump,10/2/2020,10/4/2020,East Carolina University,1232,lv,1.140997,.0693143,47.2,46.45401,46.87816,"",70614,132028
2020,North Carolina,10/26/2020,Donald Trump,10/2/2020,10/4/2020,Change Research,396,lv,.5172043,.0313894,47,46.77852,47.15787,"",70607,132012
2020,North Carolina,10/26/2020,Donald Trump,10/4/2020,10/5/2020,Public Policy Polling,911,v,1.22716,.109228,46,45.99042,46.3661,"",70576,131666
2020,North Carolina,10/26/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,1498,lv,.5789885,0,49.42,47.07784,48.25991,"",70470,131324
2020,North Carolina,10/26/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,3466,lv,.6403064,0,49.52,47.17764,48.0826,"",70419,131222
2020,North Carolina,10/26/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,2914,lv,.6306757,0,51,48.65602,48.7785,"",70369,131120
2020,North Carolina,10/26/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,3475,lv,.5635679,0,45.64,43.31423,43.40975,T,70318,131013
2020,North Carolina,10/26/2020,Donald Trump,9/24/2020,9/27/2020,Garin-Hart-Yang Research Group,400,lv,.565323,0,47,48.13488,48.41867,"",70133,130664
2020,North Carolina,10/26/2020,Donald Trump,9/23/2020,9/26/2020,Redfield & Wilton Strategies,1097,lv,.7685647,0,45,46.64428,46.86779,"",70124,130651
2020,North Carolina,10/26/2020,Donald Trump,9/22/2020,9/28/2020,ALG Research,822,v,.6241342,0,47,48.42048,48.67846,"",70106,130600
2020,North Carolina,10/26/2020,Donald Trump,9/18/2020,9/25/2020,University of Massachusetts Lowell,921,lv,1.369749,0,48,47.53918,47.72141,"",70044,130466
2020,North Carolina,10/26/2020,Donald Trump,9/18/2020,9/22/2020,Meredith College,705,rv,.7444701,0,45.4,47.5346,47.69565,"",70010,130412
2020,North Carolina,10/26/2020,Donald Trump,9/22/2020,9/25/2020,YouGov,1213,lv,1.411611,0,46,46.11172,46.37313,"",69992,130352
2020,North Carolina,10/26/2020,Donald Trump,9/17/2020,9/20/2020,Harper Polling,612,lv,.9923094,0,45,44.98454,45.10116,"",69650,129955
2020,North Carolina,10/26/2020,Donald Trump,9/18/2020,9/20/2020,Change Research,579,lv,.6284362,0,46,45.77893,45.89837,"",69684,129906
2020,North Carolina,10/26/2020,Donald Trump,9/11/2020,9/16/2020,Ipsos,586,lv,.851409,0,47,47.09215,47.13025,"",69662,129867
2020,North Carolina,10/26/2020,Donald Trump,9/16/2020,9/18/2020,Emerson College,717,lv,1.27042,0,49.19,47.44893,47.55814,"",69570,129616
2020,North Carolina,10/26/2020,Donald Trump,9/12/2020,9/15/2020,Redfield & Wilton Strategies,1092,lv,.7549518,0,45,46.64428,46.66208,"",69545,129563
2020,North Carolina,10/26/2020,Donald Trump,9/11/2020,9/16/2020,Siena College/The New York Times Upshot,653,lv,1.382465,0,44,45.40764,45.44113,"",69525,129508
2020,North Carolina,10/26/2020,Donald Trump,9/11/2020,9/14/2020,Suffolk University,500,lv,1.00103,0,43,43.63819,43.67995,"",69504,129473
2020,North Carolina,10/26/2020,Donald Trump,8/29/2020,9/13/2020,Kaiser Family Foundation,1172,rv,1.67781,0,43,44.97046,44.98129,"",69502,129468
2020,North Carolina,10/26/2020,Donald Trump,9/9/2020,9/13/2020,SSRS,787,lv,1.120816,0,46,45.95759,45.98437,"",69462,129368
2020,North Carolina,10/26/2020,Donald Trump,9/10/2020,9/13/2020,SurveyUSA,596,lv,1.198986,0,47,47.13118,47.3346,"",69444,129337
2020,North Carolina,10/26/2020,Donald Trump,9/9/2020,9/11/2020,Trafalgar Group,1046,lv,.8726097,0,47.8,46.89722,46.9455,"",69442,129335
2020,North Carolina,10/26/2020,Donald Trump,9/7/2020,9/8/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,48.72,47.51669,47.55405,"",69408,129258
2020,North Carolina,10/26/2020,Donald Trump,8/28/2020,9/8/2020,Benenson Strategy Group/GS Strategy Group,1600,lv,2.26868,0,48,47.499,47.50686,"",68576,128402
2020,North Carolina,10/26/2020,Donald Trump,8/29/2020,9/7/2020,Morning Consult,1592,lv,1.041201,0,47,46.44586,46.46425,T,68548,128325
2020,North Carolina,10/26/2020,Donald Trump,9/4/2020,9/6/2020,Change Research,442,lv,.5374962,0,47,46.77852,46.7567,"",68536,128311
2020,North Carolina,10/26/2020,Donald Trump,8/30/2020,9/3/2020,Redfield & Wilton Strategies,951,lv,.7582695,0,44,45.64032,45.6195,"",68523,128288
2020,North Carolina,10/26/2020,Donald Trump,8/29/2020,9/1/2020,Monmouth University,401,lv,.9082416,0,46,45.84301,45.84421,"",68464,128156
2020,North Carolina,10/26/2020,Donald Trump,8/29/2020,9/1/2020,Fox News/Beacon Research/Shaw & Co. Research,722,lv,1.331984,0,46,46.19893,46.16999,"",68339,128019
2020,North Carolina,10/26/2020,Donald Trump,8/29/2020,8/30/2020,East Carolina University,1101,lv,1.125847,0,48.7,47.95263,47.98412,"",68307,127932
2020,North Carolina,10/26/2020,Donald Trump,8/21/2020,8/30/2020,Morning Consult,1567,lv,.8950405,0,47,46.44586,46.49932,T,68295,127916
2020,North Carolina,10/26/2020,Donald Trump,8/7/2020,8/16/2020,Morning Consult,1493,lv,1.011866,0,46,45.44693,45.75595,T,68284,127905
2020,North Carolina,10/26/2020,Donald Trump,8/21/2020,8/23/2020,Change Research,560,lv,.6481425,0,47,46.77852,46.88289,"",68207,127744
2020,North Carolina,10/26/2020,Donald Trump,8/14/2020,8/23/2020,Morning Consult,1541,lv,.9888824,0,46,45.44693,45.62959,"",68178,127696
2020,North Carolina,10/26/2020,Donald Trump,8/16/2020,8/17/2020,Redfield & Wilton Strategies,967,lv,.8282902,0,46,47.64737,47.81951,"",68156,127657
2020,North Carolina,10/26/2020,Donald Trump,8/12/2020,8/13/2020,East Carolina University,1255,rv,1.121653,0,46.9,47.49437,47.75493,"",68076,127504
2020,North Carolina,10/26/2020,Donald Trump,8/6/2020,8/10/2020,Harper Polling,600,lv,.9784637,0,44,43.98459,44.44395,"",68051,127443
2020,North Carolina,10/26/2020,Donald Trump,8/7/2020,8/9/2020,Change Research,491,lv,.5869604,0,48,47.77823,48.24368,"",68014,127365
2020,North Carolina,10/26/2020,Donald Trump,8/8/2020,8/10/2020,Emerson College,673,lv,1.209291,0,50.59,48.84771,49.31496,"",68006,127353
2020,North Carolina,10/26/2020,Donald Trump,7/30/2020,7/31/2020,Public Policy Polling,934,v,.7696687,0,46,46.49101,47.12493,"",67985,127305
2020,North Carolina,10/26/2020,Donald Trump,8/6/2020,8/7/2020,Rasmussen Reports/Pulse Opinion Research,750,lv,.8990448,0,48.36,47.15714,47.70129,"",67984,127302
2020,North Carolina,10/26/2020,Donald Trump,7/23/2020,7/31/2020,HIT Strategies,400,rv,.4186061,0,37,40.7413,41.46971,"",67983,127298
2020,North Carolina,10/26/2020,Donald Trump,7/24/2020,8/2/2020,Data for Progress,1170,lv,1.227438,0,44.5,45.16768,45.85287,"",67937,127192
2020,North Carolina,10/26/2020,Donald Trump,7/21/2020,7/23/2020,Zogby Interactive/JZ Analytics,809,lv,.9108042,0,40,41.13689,41.94666,"",67917,127143
2020,North Carolina,10/26/2020,Donald Trump,7/28/2020,7/31/2020,YouGov,1129,lv,1.360219,0,44,44.11115,44.81468,"",67859,127044
2020,North Carolina,10/26/2020,Donald Trump,7/19/2020,7/21/2020,Redfield & Wilton Strategies,919,lv,.8124298,0,42,43.62987,44.47339,"",67839,126983
2020,North Carolina,10/26/2020,Donald Trump,7/22/2020,7/24/2020,Cardinal Point Analytics (CardinalGPS),735,lv,.7714426,0,48.4,47.40639,48.19297,"",67834,126975
2020,North Carolina,10/26/2020,Donald Trump,7/24/2020,7/26/2020,Change Research,284,lv,.3853432,0,46,45.77893,46.52628,"",67811,126905
2020,North Carolina,10/26/2020,Donald Trump,5/17/2020,5/26/2020,Morning Consult,1403,lv,1.074904,0,49,48.44457,48.91282,T,67799,126885
2020,North Carolina,10/26/2020,Donald Trump,7/23/2020,7/24/2020,Public Policy Polling,884,v,.7185038,0,46,46.49101,47.2575,"",67789,126872
2020,North Carolina,10/26/2020,Donald Trump,7/17/2020,7/26/2020,Morning Consult,1504,lv,1.099591,0,47,46.44586,47.29099,T,67691,126755
2020,North Carolina,10/26/2020,Donald Trump,7/14/2020,7/22/2020,Marist College,882,rv,1.553549,0,44,45.27177,46.32565,"",67669,126680
2020,North Carolina,10/26/2020,Donald Trump,7/12/2020,7/16/2020,Spry Strategies,700,lv,.7138253,0,48.96,46.87589,47.85218,"",67627,126527
2020,North Carolina,10/26/2020,Donald Trump,7/13/2020,7/15/2020,Cardinal Point Analytics (CardinalGPS),547,lv,.623491,0,48.6,47.60619,48.55256,"",67586,126453
2020,North Carolina,10/26/2020,Donald Trump,7/10/2020,7/12/2020,Change Research,655,lv,.6556745,0,46,45.77893,46.73918,"",67090,125353
2020,North Carolina,10/26/2020,Donald Trump,4/13/2020,4/16/2020,GBAO,500,lv,.8061572,0,46,46.05264,45.7112,"",67053,125282
2020,North Carolina,10/26/2020,Donald Trump,7/7/2020,7/8/2020,Public Policy Polling,818,v,1.06689,0,46,45.99042,46.98127,"",67044,125267
2020,North Carolina,10/26/2020,Donald Trump,6/26/2020,6/28/2020,Change Research,468,lv,.5355876,0,44,43.78009,44.93424,"",66959,125032
2020,North Carolina,10/26/2020,Donald Trump,6/22/2020,6/25/2020,East Carolina University,1149,rv,1.077109,0,43.8,44.39026,45.61199,"",66953,125022
2020,North Carolina,10/26/2020,Donald Trump,6/20/2020,6/23/2020,Fox News/Beacon Research/Shaw & Co. Research,1012,rv,1.557636,0,45,46.53606,47.72112,"",66918,124955
2020,North Carolina,10/26/2020,Donald Trump,6/14/2020,6/17/2020,Redfield & Wilton Strategies,902,lv,.8065658,0,40,41.61597,42.76966,"",66905,124932
2020,North Carolina,10/26/2020,Donald Trump,6/8/2020,6/18/2020,Siena College/The New York Times Upshot,653,rv,1.214776,0,40,42.70815,43.83156,"",66895,124897
